seller_id,number_of_orders,seller_zip_code_prefix
f9eedec3129e8cc6b6429c42d0808c5b,2,22793
f9f68daa2af419d38f745478bcb3da1a,2,13180
fa7ad8ae9bcb2c4493fdf38e96b1d74f,2,13920
fb8904a8ea99f8831b64ce27db2c1765,2,9550
fc5a0d7a310a7a41abf86a458585ff2b,2,3655
ff314fa6033cc68ec451c47aee2d6ba4,2,5424
001e6ad469a905060d959994f1b41e4f,1,24754
003554e2dce176b5555353e4f3555ac8,1,74565
00ab3eff1b5192e5f1a63bcecfee11c8,1,4164
00d8b143d12632bad99c0ad66ad52825,1,30170
04ee0ec01589969663ba5967c0e0bdc0,1,95910
05a48cc8859962767935ab9087417fbb,1,5372
05ca864204d09595ae591b93ea9cf93d,1,6465
07a9bc7f61396b658ddf3ac534efe44c,1,2925
08d1c9478fb0d7d7fcac9c0da4e82fc7,1,31110
0a198e95d32b1be2da9424c962a6ebfa,1,32260
0af2ab31141893d26aca5a404a537dab,1,3431
0b09101900100c0e9d312861fad5a1b9,1,3168
0b1ca3ef18a63d7eb0c8897fa0849c08,1,18131
0b46f784306be7200ca1700aa55d819f,1,31210
0bb27263628258b8111a0262769fa9db,1,3077
0ee4fb99ac55ffbbc98795aa01b7f8fa,1,6539
0f519b0d2e5eb2227c93dd25038bfc01,1,14940
0f80a40c312b2472dca482cf50f5186f,1,18681
0f94588695d71662beec8d883ffacf09,1,88037
101921376b577a4540dc30e9009133ca,1,13505
134b867a0f7f8bbe6abf10f91874891e,1,13272
139157dd4daa45c25b0807ffff348363,1,3064
13d95f0f6f73943d4ceffad0fc2cd32c,1,74473
13e85aac53340018b40c2af68001b7e0,1,13920
1444c08e64d55fb3c25f0f09c07ffcf2,1,42738
154bdf805377afea75a3bd158e9eab10,1,14940
15ac3c501e2599e4917316fde5c5669a,1,4911
15aec03fe4cf30dfa574cf550f5ff5ff,1,21862
164a5a8794e6d42e14f55e447b12a3bc,1,85980
16bdc8cefd0e32a6f0824d296c5ad14a,1,12903
1703bc09972dab9782e7a9194943b69f,1,37165
1746c1ae87ac63d530c7c943d0ac42e2,1,6501
1927cdb9fa74f5270097f6250e8e8f34,1,17511
19484c79cef6c062cb177aa4ef2fcc3c,1,13275
1992f8fb6b19fcccd97ca819811e7267,1,1403
19a7c9f66ffa6452ff4b4c0cca71da27,1,85880
19d62d484cba71963c93f0f00ab42013,1,89114
1a6245add4353f18ed55138808906979,1,9694
1a8e2d9c38b84a9702ac7922924b0573,1,89245
1b4b28463457a256e9a784ebe2a8f630,1,13418
1b61fb1f0f2185d89e9a126c498e9cc7,1,87015
1c742ac33582852aaf3bcfbf5893abcf,1,30668
1c83418358f249c9d6affa52d579db0e,1,1420
1d953075c2f0dd990bacf27b83b330f1,1,30421
1e47d8b6546eb3a77b1acddcc9406242,1,13015
1f2eebc0e970fd3c463e4f5d9652687a,1,1311
1f7dfad2cb384ea4d2d7e1ffbd78c407,1,1139
1fa2d3def6adfa70e58c276bb64fe5bb,1,4106
1fddcb7b326905d3ad5efe82187db347,1,2279
2039c5e51785b5dde7cf93ccb3b7be2c,1,14790
204b4e07bddef3c9b317f70189135b22,1,37564
2078fe5066350e7d220c0ad3a3bbc6c1,1,86707
20f0aeea30bc3b8c4420be8ced4226c0,1,13456
20fd2d2080ed85fa67fad3fcbb2c1813,1,83405
2235cf78d3e2073a88146a9cb60f0dd0,1,4547
22a23e5ac7061fc538cc2a019afaaf16,1,30310
247587846358bb1d2e4c6522020b36fe,1,15093
24c1de8d9551c0b4fbc53317d53efda8,1,58385
258447aad3f7b01e2643c89f64dc5647,1,87210
265fdc289dffa9f1ad801c74f7d0de47,1,15155
26e2e5033827d2ba53929f43e03d8ffe,1,2611
270572bb714b00531be85e16e1550f26,1,9370
271b8923c6a549e02d3c9fd1f8c0422b,1,11704
28872dc528e978a639754bc8c2ce5a4c,1,95070
28a26ebce31d5918b181ede016fd693b,1,31950
28d162ab86bb49d719c32f0ee6186eaa,1,14079
2b402d5dc42554061f8ea98d1916f148,1,44900
2bdb95a56a36ebbc6640337ac5eac174,1,4054
2c00c85d30361cd2ced2969cffbbffa3,1,31160
2c2c9832d1bb38c5b0034a3b47d313ee,1,97050
2c538755f1ca9540af144f266e70df6c,1,39801
2c9005d8043aff18b8557ffb7b13cda4,1,29304
2cb98e27ce1c18abdb42209b34c382a7,1,14085
2d20f1cd18725c91147da0791d498022,1,86040
2d34636518ba88f5349b732fcf8ba2e4,1,1039
2d8cfba3fcd3170555941605edaa196a,1,6080
2e2f44824ab87a0cb961f68bf4073e7f,1,82315
2ef086a599b597572aca4433b7ed6b3d,1,89256
2f1e7b90e01d9f086cbcb301c0c3d406,1,89022
2f3d8b4c9e2ee165075331fea3f3095a,1,88107
31e60bf8d103ce47932a85f5562deb16,1,74590
3289d8c3eef4873f91ce0b1343c0dd58,1,11701
3296662b1331dea51e744505065ae889,1,15805
32e5635e63cb374eb63afdd242fb6134,1,22451
32f83ffe11cd40f7adcf4eef171f52d9,1,97502
3338e7a0710a195872be80e0d2423867,1,13403
33fd411ed63a7c2f9005e3f065d9f85d,1,98290
3442033154be05bac582e173ef54fd12,1,5413
344223b2a90784f64136a8a5da012e7f,1,89117
34675b28b826facfde119785bf287dc1,1,85802
34aefe746cd81b7f3b23253ea28bef39,1,81210
35281d148dcf7134bae913c57db4e6da,1,5171
376d67b61dce0c990155286e7ae486a4,1,4815
377bc18334c78dd2f1535ef22a3ad225,1,83015
3820c6537b3853be1a0687d5a60807ec,1,6717
389e45560e33d2d0747f949dcddbc08e,1,12238
38f276ca6e7cc95a6d1bb55ac9e5550f,1,17520
3986c0b54f6b748b75e7bd4e092aa3e5,1,80250
398cb257329ef7af7f1943a8974a3cbc,1,40285
3a3c180dd702a725bd0ba4117689239e,1,84600
3a52d63a8f9daf5a28f3626d7eb9bd28,1,71900
3a79f35a2344ede41af21267f61d5ec6,1,13040
3aa3c89ae3cd482385568be76120f63c,1,74343
3ac588cd562971392504a9e17130c40b,1,13480
3b18f9856c6eb2413eafedb58e9eecd9,1,9280
3c88ed2e76a2247933a15daa7161eb1c,1,13154
3d2400ac620cffa23ac81bd192f7f555,1,9810
3da38366e7bd9baf6369071f782ecdf0,1,60346
3ded4e2d5f135cb103e5949d7263d2dd,1,37550
3e46a38ee171c503c3b4a3f23fe3bf0c,1,18040
3e51f9cbe317bc3a88f2c76583811ee4,1,8032
3ea08c48e851106d2f584349daba335f,1,36201
3f8247d0f772ffa58560e5c682521ad5,1,89211
3fefda3299e6dfaea3466ef346a3571a,1,82620
4003520d80d0bad1d5623f7aa3c63cda,1,20520
400f221ab83037c0ea78f1267da9624d,1,17700
4125d9385a25e82d2f72d3a0fd55bc3f,1,11065
417a1e6c7321084d2a0ae0d023cfad93,1,95885
41958cbd3335433c8740300e8cd600d5,1,5051
422be4cc81a457fdb46f47edeb968ae5,1,14940
436bf27f2f18474fc6047702e9f8a866,1,13041
43753b27d77860f1654aa72e251a7878,1,44895
43a1d4bab73b816e44ef4e4facd9f9b5,1,87050
43a5d4a57af536fddc96d08be3afdfcb,1,37006
4450bd8327d471c4a11a83d1445b1b62,1,6714
447d377bdb757058acb569025ee18a93,1,99500
455befea1bb853c75ccbca94cff26e5c,1,27525
45a3d05fb00435e52a28859dd03703b3,1,7176
466222e777149751370e7e98fb623b0c,1,20931
48328ec9a579151d9cc6a86d4a59336c,1,92310
483ca627d131e18f988349b1655c0acd,1,13800
4867209cb29b56b92893d7bde3ce8012,1,17209
4965a7002cca77301c82d3f91b82e1a9,1,18074
499185655c29ecfdbfe776ef7cf875b5,1,90520
49f8d2ea7b718d0ce587d34207caf2b4,1,9830
4a5b36211b1f51bf7eaa5c10a57fa483,1,24445
4aba6a02a788d3ec81c03137144d9a80,1,89460
4b90495391ac0bd181a80a459df1e718,1,96400
4bc3d93e4a5f88a598d3d8ce4ae510b3,1,4564
4be2e7f96b4fd749d52dff41f80e39dd,1,69900
4be9ae93c4fc0f41713d71a4194ee1b3,1,35500
4cc43a222a0f94910728b62b97a8c5f8,1,14026
4ce6e5f6c52515177e18c1c9361d8677,1,9895
4d8809767a5bafe22909c77951fb6b41,1,6803
4dab98ca6cd6d3df586203cefd28a042,1,91150
4dc2e811a1760953cb7c6a590b498943,1,17230
4ddeb3e828550cddc8d45c8bc36ab2d1,1,1131
4e92348462c75b6c842b994ce84a0ed4,1,94930
4f40d2ed38d1cc945364a7cd202a82c7,1,2337
4fae87d32467e18eb46e4a76a0a0b9ce,1,99670
50a7e551a7b3f8d37cd6e32d8bfbe5ea,1,9520
50bf89f1349bc0409a268c3a49678009,1,15155
50c361bcf670d16f6df4d52de3dff924,1,4131
51a04a8a6bdcb23deccc82b0b80742cf,1,12914
51e0557bc7b86de13e946c60ee91ce39,1,31510
5206cc4bc2297c833e6061c49bf9c43f,1,6192
52831e5990d0771cb4951d6f12928167,1,17600
52b53f7061969fe471d119b6195da864,1,88301
52f6f9f13ba19504c02781132a049e75,1,80540
5305693ffae2d3463377b1f6fe67b15a,1,16300
53336f97ddbe53e2a617d07b17447b95,1,3461
535bf14f36346c7f59d87cece104d70c,1,20735
5415337f1863452476d42d9f14a16a61,1,30840
5444b12c82f21c923f2639ebc722c1ea,1,2051
544863df86ed3b78a04e0820d41430ee,1,29166
56a8b450e802502ba53a9885ee38e29f,1,9895
578460d8319c51dab351cd9db95eadfe,1,74550
57a834594e1e9e9219603bfec184eadc,1,98780
585175ec331ea177fa47199e39a6170a,1,39400
5882f40daf39bc2a465e0cb453ddc222,1,5616
58b98ccb79873e04eac4357cacc590d9,1,13043
5996cddab893a4652a15592fb58ab8db,1,19010
59de1d4c8c057c2a53acd4ca66531af2,1,80215
5a9b3bcab695173c820e53934574ae80,1,13320
5aaa890629f83706d8d9bfecd8377c1c,1,25720
5b92bfa4120daa27c574daa2e386c693,1,18070
5bba18b40e8c973b0f32e748004775b0,1,15840
5d043cd5512d4bd2f88e5ccdd5736c38,1,2710
5d9f3746e112e696f98ea22c56b3e912,1,3171
5db42a6cd9bf1bf0d3aab9582767f168,1,29010
5dc4bdaf869e8c77c648078cbe8d59c2,1,88035
5e063e85d44b0f5c3e6ec3131103a57e,1,5302
5e106d93b717c2682b9383da480364a1,1,85875
5e25c632f9db6cfb8bc100421c2737b6,1,89801
5f57db27027655e6c6a391601daa0258,1,29138
61b893c57e33626afb104d4112b1be76,1,37142
61c36f0fc4a47f9532e5512b66668e62,1,7043
6235903333ba7de1928c869e268e5964,1,89650
623ad9d0c1e14bb5464a8c72bff7b4af,1,35530
62de60d81c55c29d76a6bce418b31cef,1,14940
63191ead8d3b2f937cd1996fdcbbad20,1,13212
63704069d9bd3a75c1cf59babe56004a,1,13212
63bc58679c44e8a998792119fd7ad23e,1,5595
64c9a1db4e73e19aaafd3286dc448c96,1,82510
651530bf5c607240ccdd89a30c9c9712,1,44600
6561d6bf844e464b4019442692b40e02,1,7859
6576fd3e23c88f0e5d4d23f39bba0542,1,6766
6614814a00d344b846ae209f95ee7e3f,1,17290
6624bc09786f0e41ae48dfc5eeb1a9e2,1,30390
668bf321538e5072858eaef6087ce027,1,83323
674207551483fec113276b67b0d871ff,1,18040
686886775c8f6b1191c7b953fb52708c,1,13920
695051e2981c8b19e77cafe450d5bdf3,1,6276
698624c6632eeba1774924dbea24c700,1,1425
6a3139c7bf09ece22a4713d956acbe5e,1,13790
6b1c4d4d9ccf0be3d8544eb0e71e5318,1,91130
6b2612338467c08c9b25f0cc55b1578d,1,86990
6c6cc59a5c00cacc5054ca06d65cc282,1,97110
6c77cd583b36a13aacccf2b3ee23e233,1,17505
6d04126aba80df143fd038e711b8fd96,1,20091
6dd7dce75cd55c1ce255dc38d9f0cd46,1,88137
6e2d3e2dc84fb30f6078f39dd3bddd6f,1,83408
6e85dc5ecd97a61094b89b046a509d8e,1,15845
6ebf4eceee4dd9847201c82e77ef8123,1,23587
702835e4b785b67a084280efca355756,1,36046
70c0fda4c313d87115644d39e62eec60,1,55004
70ee69419916dc13e3aed619061f996c,1,8780
712efd3b68f9686dc856b84abd0f21ae,1,82130
7178e1eaa97257d8b6d4b80efd77a025,1,18270
720e6cf846ea7572cbb66b743fb91e6c,1,8717
723a46b89fd5c3ed78ccdf039e33ac63,1,93310
72431a818f97fe6ab9c81eee3e297e54,1,13390
72c73be2b085b9d57650dd53eb2004c9,1,2116
740205fedfe4e90ca6857bc77db0f2b4,1,95055
7494d0dcba8551df6cf37f1b905dc2f7,1,11013
749e7cdabbaf72f16677859e27874ba5,1,7122
75fdd0a732287f9497b179f6bd445d32,1,9350
77128dec4bec4878c37ab7d6169d6f26,1,2610
7816cd9c5b1238e320545f5bf7eb80e8,1,14801
781a66c0d89e30814d49fe8b5e14cd07,1,13064
78813699ffac347fe27dba345a5f1551,1,95711
7957cac1a02f45d0a4a7e45626382ec2,1,80320
7963e546f34e098b578f9ad102494601,1,5624
79b93a308a97792cf53ac75f46da00b5,1,22420
7a073a40a9d3f1fee8bc45670ea1e909,1,86040
7a704e63bb29c446869efde5d57524c8,1,85601
7ab0dd5487bab2dc835337b244f689fb,1,15013
7b3447b497e55af8c15fc7bd89d7b81a,1,8225
7b3f6ce5c6c22e9b96e7581ebf0df6e1,1,13710
7bb8fac2913a6064ec412e583c6d8b4d,1,17017
7c4402417d51474d4d0cda9557340e40,1,9530
7cb946b1ad19faebe28c3e86c2794ec3,1,35701
7cf4ea70955b00d6b3c22542598e2715,1,1125
7d81e74a4755b552267cd5e081563028,1,4735
7dc9a3355bae96dd82008b313d3a456c,1,36213
7e3dde9ffba72d5340f9aaf09b4424be,1,86185
804287717b9156fb7a787acd9af4fac1,1,87030
80ceebb4ee9b31afb6c6a916a574a1e2,1,86026
80cfd480be3eb6d6267139f5cb793555,1,8223
820c7c9eaf76d2b226b6c242bcf3f34d,1,4756
82921991ff5b557b045605b8bbf08d49,1,1023
83d458c0d6d4f94295d63f091460bd60,1,29101
8501d82f68d23148b6d78bb7c4a42037,1,89031
850857dfac77488c307e2b1cbd84ab5a,1,85802
8629a7efec1aab257e58cda559f03ba7,1,74223
86649b1632b1c0e6c0bcb2c90a8b75d8,1,85884
87b4428a334b8f676fd9a7f3bf544fb5,1,16480
87d73636a3acf123e842bb890a4db036,1,15190
880ce4951cf857ab1d9e0b75c1d856f4,1,31255
880eda903e719a5f179f7e9fceb3a69d,1,14610
889009a0ed0bb52c87819941192931b8,1,18682
88af55b4a7ca402b27df16f7c7c9b5d2,1,6775
88cd3681e0a2ba85e190f7d817629c4c,1,88354
8936ba0de1073ee888cb3185ae5dc661,1,3372
8b11118053756a9a2932f447e11fc1b5,1,17350
8b181ee5518df84f18f4e1a43fe07923,1,87360
8de8fe3af4449ed695d2434c933ed73e,1,1215
8e670472e453ba34a379331513d6aab1,1,36087
8ec76bb0965af3f007692b26fa9d6623,1,88804
8fb67a334bacec338885b4e9e1708073,1,85905
8fd3b4468f6425810648177996c14cbd,1,15015
913fd0ebba70bb919f7254a02239173c,1,89065
9140ef75cc8211c4035935e80e567204,1,87015
9200e6ce317b67196b6b0bad4d4bd567,1,20771
92992bec39dde5766f590d3b1f46d465,1,4310
9315e491484b1b0081ca166fc164108d,1,86039
934ed5cd1b9c1c7382d0a94a94b9e639,1,81070
93bef6edaa84956e8e575016449b6351,1,3568
94165aea8a35c3c21499cbcae239b16c,1,38412
94d76e96eedd976258cd3278ce56d5f2,1,18132
9523fb39dd240aa958e040f8183d64f3,1,1541
9591fc341b1bfb7ef561e2968ec6e011,1,4456
95cca791657aabeff15a07eb152d7841,1,85950
964ff64dc05b13811c6d0f41e0aa5f6b,1,4154
97e50a621f8e801f4baf69e08687c192,1,4209
984c273121e743dd14767befe6cb17f5,1,13474
98f52e1020fe788c10c0418de4393fec,1,27963
9a208dee8f95cfdf00760c4d627828ec,1,26125
9ac75591b69c3402684b6ce0310f22ee,1,2880
9b00cad94ef3078faf6fba2e792c158f,1,39442
9bf11dfc0bec77e5a23028043c3c5a8f,1,32140
9c351405b754cc5ce3e2ecf277bb034a,1,3134
9c3a1c416c765687bc79a04113269929,1,35547
9c57bc60cfad5ee62d35d3f1ce4593a1,1,81200
9d69ba0a7a626a64dc5db08e529559cf,1,14075
9da15f4a4ea758d9eeb49000dbe57e22,1,6290
9e25199f6ef7e7c347120ff175652c3b,1,12051
9e94fa26a70ede4d26226e918e8706a2,1,13570
9ef932e837d8b7f392c0bfee9d359dc2,1,14940
9fbd5666d8618fa571c4230fafa09bd6,1,4360
9fe7c6641c79970ab48185498f547c09,1,3147
a09a13f18ed27932d08438aa6f12756e,1,93800
a1040efe9ff4a6f93c28b0499eada8f5,1,13210
a150c540f572d0fb53992264bc5c10b5,1,18035
a1bea9970d8f65b240555f99c2214f7f,1,83323
a213f1bd6458f4a158f3746cb2514559,1,87043
a2b911e9ad40dc7d61c142a4683e2d85,1,27353
a353b1083c9863d756d9404695016d64,1,29150
a45765f8afb1e594b22bf9e974b46765,1,2411
a4b8d97cd5d3674eeff96abc99d8ed67,1,13177
a4fc6eadaff1576af888509a53420f6a,1,9561
a56a8043ebf66e42119618fb8cf232c6,1,89219
a61cc04793308395a840807104365121,1,13240
a663d9c3797e90eac99ff60939416a56,1,3951
a72f15980dc3e9bfd1a49ac9b2f3af65,1,17512
a7c53f6b3b61adbdaa99dda97e8cbd56,1,14780
a7ecf689b40a44361e259b28939023e4,1,29102
a99504ac23ed125aaf5302af6cc30af9,1,14300
a9ae440659f48b7849df83e82734150b,1,9015
aa8af66c623d7d544dfe4bb85b5ebe3b,1,32672
aadfe0417e61315688b6bd7043361e25,1,74340
ac137bac82ffa8548e62bd9d01d2a14f,1,3631
ac1ed5fc15901fbc92920361eb4ab350,1,3334
ac9b01377919cdbd2a1bbb8d5837c70b,1,8773
ace601496e211a664100321f038f50af,1,2372
ad14615bdd492b01b0d97922e87cb87f,1,88704
ad738d3fcf42655ed15c4960b7b6c601,1,93425
ae9690c6e8fee182c28c9ff8e11ca52c,1,4361
aec99834ab5d38ead22766ada8497e87,1,83411
afac9f6b0c4e5f0a7ee87e922cd0f873,1,17047
b00af24704019bd2e1b335e70ad11f7c,1,40130
b026643914f651e8371425e5b8a1e780,1,22783
b19c48688808720822399ffa9f2dbe2f,1,4801
b2bdc5e7940a7d7ca8c4a37953b27a42,1,13880
b2f4d63c7203f539a78252565ca32257,1,28950
b3809b8d4394588a47c8470ea331e135,1,4810
b5b800c4065bebf4d3442311c9857344,1,3561
b5d034ac251546e25afe9067f05c1539,1,6852
b5dd7151a92ccaaa282cbe9681a05f44,1,14020
b5f0712d22a873b6797ab6cc65c3fcba,1,2316
b6c6854d4d92a5f6f46be8869da3fa1a,1,1042
b6f52e346160519c24a23af05410ad32,1,1254
b76f4d90e85657a240495c876313adc5,1,13185
b86a47b3366e3b5424a7b225781f4908,1,37900
b9de031b671cd48b28fae9d828cbf2b4,1,4283
ba8e85df286308fe68a2ce83a8f8b2d6,1,88135
bab0a8cd684e41ba6e2637dca0979d3b,1,22793
babcc0ab201e4c60188427cae51a5b8b,1,13660
bac44fa8e13424950488659b5f765c41,1,4534
baeda7047354773262ba2405f97038ba,1,13471
baf15155e37ef5492731459bdc05be8a,1,5715
bba8d0c234a52b87b3957037a215d1a4,1,74343
bbf4a892cac7b82422baa711dffb8997,1,82200
bc8c8d665ec4664d286be0d521722b19,1,4851
bcd2d7510d58e293f20fad6438c1b314,1,81540
bd43e172d599bed47a85da877172ca8c,1,89280
be67f78487e2cecb0d55bc769709e4f5,1,32419
be7a093e5b4d147b36b72bb1f9e415e5,1,85900
bf0d50a6410d487dc97d2baac0a8c0be,1,13408
c026ef0d72e9132d9fa112308090c8dc,1,20766
c092292535a57dacd95a8765f5518f87,1,26600
c0e0b73d039eb9a99b6ce4cb7a429cd3,1,89170
c0f3eea2e14555b6faeea3dd58c1b1c3,1,4195
c12d7463a579237ffb9248bd7cff378b,1,8275
c13ef0cfbe42f190780f621ce81f2234,1,1207
c18309219e789960add0b2255ca4b091,1,20521
c1dde11f12d05c478f5de2d7319ad3b2,1,1026
c240c4061717ac1806ae6ee72be3533b,1,20920
c360e4787614ed31ac7a2f95d3b22dc6,1,18681
c3e2398fcc7e581cda2e546557bf6968,1,4781
c43d924a0f1688ee9fae0efcd6f539d4,1,20710
c542f5a8c64d973f30e9df8d06f70b4a,1,2013
c611f4ce9ce875bcc063fa97fd4d7d12,1,12944
c716e0b86ed568878475b60fbb6323ad,1,22783
c7246702dc991a06d788120dc7544391,1,60440
c747d5b92c7648417faea95d36d763e8,1,61800
c74f14c1e26cf1bd5bd34b6a1e274426,1,89900
c7b7db6c8f3c64a7cc1afa634db21d50,1,4367
c8143b3069f6746a77421b5ce30a450c,1,75345
c8665a4dd081a2c436b1cd921079d0d9,1,14750
c8771b1a10bb99bb34d3c459c5cffb53,1,36512
c87abc38c8ed3240861729e1aeadf221,1,5713
c88f62b4c386a59281014d677864d016,1,86707
c963a25b8671419c6ce9eebe8fd03218,1,23943
c97aa4ee7420f937da13b7f9e2228b99,1,93510
c9d2ba8dde44a275ae06475ed1d2fafc,1,38400
ca5832c6960267b71041f74bb39e8b12,1,89820
cad10cc982ab6a391570c211b995c17c,1,18701
cb162c8eef257253782d245c08d9097c,1,6419
cb810bd318f51b3dc3c753944d61a1fa,1,24240
cc1f04647be106ba74e62b21f358af25,1,2739
ccbd753e6863fe7314dc6c0ca5a074e7,1,89046
cd2169d9f31ff6fbb9ca3373b0c9e354,1,28633
cd233f8bfa30ebfd651f47ee7d054951,1,16208
ce33c6211beaa8fef4cae8b52db39862,1,8655
ce3ad9de960102d0677a81f5d0bb7b2d,1,20031
ce4755084bc097113867e6454f8f5e52,1,14090
ceb7b4fb9401cd378de7886317ad1b47,1,22790
cecd97bc34ed8330bd4cd15713eda670,1,89819
cf281cf8b7affbdfe751b29cc85580e1,1,61760
cf6f6bc4df3999b9c6440f124fb2f687,1,4937
d180e07dc1e58c31c3f0cd599dc4d945,1,30620
d1a1b40ec554c593a1a99366746289dd,1,85501
d1a5cc844736958c11b8efab9a2b4c87,1,80310
d1aa1ec0839dcab73a6161130eb1f94a,1,80220
d1e2fe627180431ffda076abb303c56f,1,25900
d2572f31e9023e9850ef986a636ff9bf,1,30640
d263fa444c1504a75cbca5cc465f592a,1,13478
d297f1055de2956aedfd3b04113dce3e,1,13382
d36b07fd3c5088e477a72d1fccfe29d4,1,18200
d3e7d37c0df9aef383f3f2a15b0dddfb,1,83050
d4828feed4cda2cd9d6b37899a95a71e,1,63020
d4d99b60c4c94cd35acd502cec65dc8d,1,4904
d4f91e8be86b38da2ee35bc489645a9d,1,12512
d598f929fc44e1e38678e7f47250ec04,1,73801
d63f306de130e0391d38a792541723b8,1,3236
d7827b2af99326a03b0ed9c7a24db0d3,1,86076
d7d517afce974cd491b8d52bb5b5b1fc,1,3508
d7f1cfc638473be93baedbfd02208016,1,26112
d85efbc8eff2b7adf524e2820569adc8,1,5268
d8b8f2cf9ff6ba0389072541cb42498c,1,73813
d8bf0fc082fd4a77fc2e5679b6c00133,1,3184
d93b8458c6fe139d85cfa5eadbf55bd2,1,2238
d9b00a97818674c7f8d8b1ef0e689679,1,84035
d9c349beabc06aa6ff1c6d68b5e9e22e,1,3586
da2782c804606d2a5d8e1760dbb3e7ec,1,2022
da3fede3469bf49b7293ce3fc45b294d,1,8743
da4d149c0ddbac90557103ac0a0ec356,1,9861
dadc51ef321949ec9a3ab25cd902e23d,1,4821
db6a4d4b5f1f5f98820ce6ce2619e2de,1,2968
db7ed69a53aa9fb1c01930ba54a88bbe,1,13820
dbc51f5e45d654ecc16cb68e6817ecea,1,14402
dc120d932ddf9d4dfb6fd68beefda622,1,83010
dcb7367a92f5ffb89f1e2152ed260285,1,17700
dd264199fc8b687ad029de7de6d760e6,1,85815
dd5450b022b2d00a2145a66331e1aef6,1,89208
dd88d13bea9e4c2bf47daf224f8141e5,1,95900
dd9661d3cda1e6feb237f0c4d8b26f2e,1,89620
dda37071807e404c5bb2a1590c66326f,1,3282
dde698c6d0bd24834c586e5111c2bba7,1,25755
deaadd805612bf94faaa9fa702516e11,1,5756
df683dfda87bf71ac3fc63063fba369d,1,95180
e00d85ce20ea50c1224c66ca5050527d,1,6286
e0482f2c769468c3bbcd8a01e09d98c5,1,2320
e0b162a693bc7f9eab00f783a31d60ea,1,96020
e174dc2de86d60fee178170a154c05e7,1,9210
e1a210d482714ce337763a19aef94ba4,1,85807
e1bed63d68ac36fe1f3061befe196af5,1,13848
e1c76f339ebd5460999f25a2aa8c92c5,1,3029
e433f5fd4050e3352b5d83522b7fe24b,1,86702
e46bc031f2c5bae4ccb40bb90712e9b4,1,5174
e5545d4d4473876ea78c5bcebca365c3,1,17512
e595809a6c31ec4314fd06ef198c244d,1,88370
e59e575a175fadcadf8479e191770425,1,26210
e5def42655b7490edac5a56fe8e9e603,1,13900
e628d4a53c109f09ca88098338b3a3f5,1,30170
e64ddbe1cbcf4f2fc3092b7c481f3f9d,1,3513
e6ffc9ac6a7adc9d16a1cfc2286dd546,1,2565
e732329483fd5f27367dd997b47f598a,1,89030
e76ecc7e9a1a1e3c6df9d2a8261c423d,1,30140
e8ff5a6ceb895583033fc2a0f314e3c2,1,89063
e908c0f3646e8b60375734a350d95d71,1,1226
e9874ae10b2d60d43917b6bbfa13a599,1,86604
e9b6c33b71b67737693b4cfa68341c8d,1,3009
eaaa46e98c9e61f6764dd1d7a2ab8b3e,1,59775
eae9af4811c294c56795d70e715b7337,1,3060
eb1bf309f4f6af9a97e9ddac3fdbeabe,1,9961
eb9267cccc90f1b49c8d2f9887c7dd97,1,52011
ebd1417732defaf66c50b5a800eb293e,1,86047
ebe3dabc4955c9b0d695e7bda38bf5c3,1,14085
edb58a1390adf273840030a3d6253829,1,13414
edb65fe661681b1c0de8bd47c8655855,1,8111
ede2977fbaf3738583170735ca403f6c,1,80010
edf3fabebcc20f7463cc9c53da932ea8,1,8320
ee27a8f15b1dded4d213a468ba4eb391,1,74210
efb628aa07c8ca93d7db0d85b91a4f5a,1,26230
f00f5b35d0abcacbdd863672f4bb2c1a,1,1238
f0563bacf40c311f1c4d3d6b67b8a7a7,1,88704
f09b760d23495ac9a7e00d29b769007c,1,15802
f09e26011d833ddab11593c1a097a92a,1,13632
f114dca2828bf718548db175ebe2cfcd,1,86192
f1fdf2d13186575751aa25876536d85c,1,5314
f26d70155c2b6326fcfa1780c8c684e4,1,89150
f3041c2e75ec683697a6a5ea82192210,1,35680
f3055483058c84d75ca2a3314fb4deef,1,40368
f307937c1bb287c3efc2a514b94b0d1d,1,38183
f3511c85f59f8dec53d140501ee8e7a8,1,80045
f3862c2188522d89860c38a3ea8b550d,1,14092
f5b84683a9bf9e1df748cf40f601b39c,1,1127
f7c31656c19db6275a8acadca289f426,1,14940
f8f35af4634605e6693c17cc3ffff5a8,1,37400
f90f77ef2799a27f80d90c425ca944f7,1,86020
f9a02f1922d1de564392e656d82b3fda,1,8502
f9eda05b67bef472deaddbba84aca289,1,88870
fa18c782a4866d313cadab567097f8f1,1,31535
fa5fdc4e4bb6bd1009ad0e4ac4096562,1,9111
fa8d335d68129e464e60c1826a683e96,1,95660
fb503a924a0b9db19d83dd0ac6dbef8c,1,96020
fc0b214b59a83615fea981c6424a02ae,1,9380
fc4751cfe3b279c419615b9b00c1abb4,1,86047
fc99f99385ae90f66f01733856fb88c9,1,18550
fd435faa3c0422b60440ea3480d0e77c,1,58073
fdf736c18c589ed030e058312203e1b2,1,37704
fe19dce63ae80346207c6c55713d1023,1,38010
fe9d9cf8631285d5982c6e2cf27fb114,1,36200
feb793c88d836c3a75efa4b5a3465d70,1,3165
fec6912baad85d41729669edd6b4d3b8,1,14110
fedaedd3ca31d56ab33e92035e4b361c,1,24310
